symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MSFT,2019-02-11 00:00:00+00:00,105.25,106.58,104.97,106.2,18914123,100.3407586694,101.6087226507,100.0738188839,101.2464472275,18914123,0.0,1.0
MSFT,2019-02-12 00:00:00+00:00,106.89,107.14,105.48,106.14,25056595,101.9042631275,102.1426022218,100.5600306361,101.1892458448,25056595,0.0,1.0
MSFT,2019-02-13 00:00:00+00:00,106.81,107.78,106.71,107.5,18394869,101.8279946174,102.752750303,101.7326589797,102.4858105174,18394869,0.0,1.0
MSFT,2019-02-14 00:00:00+00:00,106.9,107.29,105.66,106.31,21784703,101.9137966913,102.2856056783,100.7316347839,101.3513164289,21784703,0.0,1.0
MSFT,2019-02-15 00:00:00+00:00,108.22,108.3,107.36,107.91,26606886,103.1722271088,103.248495619,102.3523406247,102.876686632,26606886,0.0,1.0
MSFT,2019-02-19 00:00:00+00:00,108.17,108.66,107.78,107.79,18038460,103.12455929,103.5917039147,102.752750303,102.7622838667,18038460,0.0,1.0
MSFT,2019-02-20 00:00:00+00:00,107.15,107.94,106.29,107.86,21607671,102.5906797189,103.3470645717,101.7672734234,103.2704686372,21607671,0.46,1.0
MSFT,2019-02-21 00:00:00+00:00,109.41,109.48,106.87,106.9,29063231,104.7545148674,104.8215363101,102.3225939483,102.3513174237,29063231,0.0,1.0
MSFT,2019-02-22 00:00:00+00:00,110.97,111.2,109.82,110.05,27763218,106.2481355894,106.468348901,105.1470690315,105.3672823431,27763218,0.0,1.0
MSFT,2019-02-25 00:00:00+00:00,111.59,112.18,111.26,111.76,23750599,106.8417540815,107.4066490981,106.5257958518,107.0045204422,23750599,0.0,1.0
MSFT,2019-02-26 00:00:00+00:00,112.36,113.24,111.17,111.26,21536733,107.5789899507,108.4215452298,106.4396254256,106.5257958518,21536733,0.0,1.0
MSFT,2019-02-27 00:00:00+00:00,112.17,112.36,110.88,111.69,21487062,107.3970746063,107.5789899507,106.1619651632,106.9374989996,21487062,0.0,1.0
MSFT,2019-02-28 00:00:00+00:00,112.03,112.88,111.73,112.04,29083934,107.263031721,108.0768635247,106.9757969668,107.2726062128,29083934,0.0,1.0
MSFT,2019-03-01 00:00:00+00:00,112.53,113.02,111.67,112.89,23501169,107.7417563114,108.21090641,106.918350016,108.0864380165,23501169,0.0,1.0
MSFT,2019-03-04 00:00:00+00:00,112.26,113.25,110.8,113.02,26608014,107.4832450326,108.4311197216,106.0853692287,108.21090641,26608014,0.0,1.0
MSFT,2019-03-05 00:00:00+00:00,111.7,112.39,111.23,112.25,19538318,106.9470734914,107.6077134261,106.4970723764,107.4736705408,19538318,0.0,1.0
MSFT,2019-03-06 00:00:00+00:00,111.75,112.66,111.43,111.87,17686996,106.9949459504,107.8662247049,106.6885622126,107.1098398521,17686996,0.0,1.0
MSFT,2019-03-07 00:00:00+00:00,110.39,111.55,109.87,111.4,25338954,105.6928150646,106.8034561143,105.1949414906,106.6598387371,25338954,0.0,1.0
MSFT,2019-03-08 00:00:00+00:00,110.51,110.71,108.8,109.16,22818430,105.8077089663,105.9991988024,104.1704708672,104.5151525722,22818430,0.0,1.0
MSFT,2019-03-11 00:00:00+00:00,112.83,112.95,110.98,110.99,26491618,108.0289910656,108.1438849673,106.2577100812,106.267284573,26491618,0.0,1.0
MSFT,2019-03-12 00:00:00+00:00,113.62,113.99,112.65,112.82,26132717,108.7853759184,109.1396321153,107.8566502131,108.0194165738,26132717,0.0,1.0
MSFT,2019-03-13 00:00:00+00:00,114.5,115.0,113.78,114.13,35513771,109.6279311975,110.1066557879,108.9385677874,109.2736750006,35513771,0.0,1.0
MSFT,2019-03-14 00:00:00+00:00,114.59,115.2,114.33,114.54,30763367,109.7141016238,110.2981456241,109.4651648368,109.6662291648,30763367,0.0,1.0
MSFT,2019-03-15 00:00:00+00:00,115.91,117.25,114.59,115.34,54630661,110.9779345424,112.2609164446,109.7141016238,110.4321885094,54630661,0.0,1.0
MSFT,2019-03-18 00:00:00+00:00,117.57,117.61,116.05,116.17,31207596,112.5673001825,112.6055981497,111.1119774277,111.2268713294,31207596,0.0,1.0
MSFT,2019-03-19 00:00:00+00:00,117.65,118.44,116.99,118.09,37588697,112.6438961169,113.4002809697,112.0119796576,113.0651737565,37588697,0.0,1.0
MSFT,2019-03-20 00:00:00+00:00,117.52,118.75,116.71,117.39,28113343,112.5194277234,113.6970902158,111.743893887,112.3949593299,28113343,0.0,1.0
MSFT,2019-03-21 00:00:00+00:00,120.22,120.82,117.09,117.14,29854446,115.1045405115,115.6790100199,112.1077245757,112.1555970347,29854446,0.0,1.0
MSFT,2019-03-22 00:00:00+00:00,117.05,119.59,117.04,119.5,33624528,112.0694266085,114.5013475276,112.0598521167,114.4151771013,33624528,0.0,1.0
MSFT,2019-03-25 00:00:00+00:00,117.66,118.01,116.32,116.56,27067117,112.6534706087,112.988577822,111.3704887065,111.6002765099,27067117,0.0,1.0
MSFT,2019-03-26 00:00:00+00:00,117.91,118.71,116.85,118.62,26097665,112.8928329039,113.6587922485,111.8779367723,113.5726218223,26097665,0.0,1.0
MSFT,2019-03-27 00:00:00+00:00,116.77,118.21,115.52,117.88,22733427,111.8013408379,113.1800676582,110.6045293619,112.8641094285,22733427,0.0,1.0
MSFT,2019-03-28 00:00:00+00:00,116.93,117.58,116.13,117.44,18334755,111.9545327068,112.5768746743,111.1885733622,112.442831789,18334755,0.0,1.0
MSFT,2019-03-29 00:00:00+00:00,117.94,118.32,116.96,118.07,25399752,112.9215563793,113.285387068,111.9832561822,113.0460247728,25399752,0.0,1.0
MSFT,2019-04-01 00:00:00+00:00,119.02,119.11,118.1,118.95,22789103,113.9556014946,114.0417719208,113.0747482483,113.8885800519,22789103,0.0,1.0
MSFT,2019-04-02 00:00:00+00:00,119.19,119.48,118.52,119.06,18142297,114.1183678553,114.3960281177,113.4768769042,113.9938994618,18142297,0.0,1.0
MSFT,2019-04-03 00:00:00+00:00,119.97,120.43,119.15,119.86,22860744,114.8651782163,115.3056048395,114.0800698881,114.7598588064,22860744,0.0,1.0
MSFT,2019-04-04 00:00:00+00:00,119.36,120.23,118.38,120.1,20112848,114.281134216,115.1141150033,113.3428340189,114.9896466098,20112848,0.0,1.0
MSFT,2019-04-05 00:00:00+00:00,119.89,120.23,119.37,119.39,15826245,114.7885822818,115.1141150033,114.2907087078,114.3098576915,15826245,0.0,1.0
MSFT,2019-04-08 00:00:00+00:00,119.93,120.02,118.64,119.81,15116186,114.8268802491,114.9130506753,113.5917708059,114.7119863474,15116186,0.0,1.0
MSFT,2019-04-09 00:00:00+00:00,119.28,119.54,118.58,118.63,17611981,114.2045382816,114.4534750686,113.534323855,113.5821963141,17611981,0.0,1.0
MSFT,2019-04-10 00:00:00+00:00,120.19,120.35,119.54,119.76,16477169,115.0758170361,115.229008905,114.4534750686,114.6641138883,16477169,0.0,1.0
MSFT,2019-04-11 00:00:00+00:00,120.33,120.85,119.92,120.54,14209121,115.2098599214,115.7077334954,114.8173057573,115.4109242493,14209121,0.0,1.0
MSFT,2019-04-12 00:00:00+00:00,120.95,120.98,120.37,120.64,19745143,115.8034784134,115.8322018889,115.2481578886,115.5066691674,19745143,0.0,1.0
MSFT,2019-04-15 00:00:00+00:00,121.05,121.58,120.57,120.94,15792572,115.8992233315,116.4066713973,115.4396477248,115.7939039216,15792572,0.0,1.0
MSFT,2019-04-16 00:00:00+00:00,120.77,121.65,120.1,121.64,14071787,115.6311375609,116.47369284,114.9896466098,116.4641183482,14071787,0.0,1.0
MSFT,2019-04-17 00:00:00+00:00,121.77,121.85,120.54,121.24,19300938,116.5885867417,116.6651826761,115.4109242493,116.0811386759,19300938,0.0,1.0
MSFT,2019-04-18 00:00:00+00:00,123.37,123.52,121.3,122.19,27990998,118.1205054309,118.264122808,116.1385856267,116.9907153976,27990998,0.0,1.0
MSFT,2019-04-22 00:00:00+00:00,123.76,124.0,122.57,122.62,15648724,118.4939106114,118.7236984148,117.3545460863,117.4024185453,15648724,0.0,1.0
MSFT,2019-04-23 00:00:00+00:00,125.44,125.58,123.83,124.1,24025521,120.1024252351,120.2364681204,118.5609320541,118.8194433329,24025521,0.0,1.0
MSFT,2019-04-24 00:00:00+00:00,125.01,125.85,124.52,125.79,31256980,119.6907220874,120.4949793992,119.2215719888,120.4375324483,31256980,0.0,1.0
MSFT,2019-04-25 00:00:00+00:00,129.15,131.37,128.83,130.06,38033892,123.6545616957,125.780098877,123.3481779579,124.5258404502,38033892,0.0,1.0
MSFT,2019-04-26 00:00:00+00:00,129.89,130.52,129.02,129.7,23654933,124.3630740895,124.9662670734,123.5300933022,124.1811587451,23654933,0.0,1.0
MSFT,2019-04-29 00:00:00+00:00,129.77,130.18,129.35,129.9,16324183,124.2481801878,124.6407343519,123.8460515319,124.3726485813,16324183,0.0,1.0
MSFT,2019-04-30 00:00:00+00:00,130.6,130.7,129.39,129.81,24166503,125.0428630078,125.1386079259,123.8843494991,124.286478155,24166503,0.0,1.0
MSFT,2019-05-01 00:00:00+00:00,127.88,130.65,127.7,130.53,26821692,122.4386012361,125.0907354669,122.2662603836,124.9758415652,26821692,0.0,1.0
MSFT,2019-05-02 00:00:00+00:00,126.21,128.0,125.52,127.98,27350161,120.8396611043,122.5534951378,120.1790211695,122.5343461542,27350161,0.0,1.0
MSFT,2019-05-03 00:00:00+00:00,128.9,129.43,127.25,127.36,24911126,123.4151994005,123.9226474663,121.8354082523,121.9407276621,24911126,0.0,1.0
MSFT,2019-05-06 00:00:00+00:00,128.15,128.56,126.11,126.39,24239464,122.697112515,123.0896666791,120.7439161862,121.0120019568,24239464,0.0,1.0
MSFT,2019-05-07 00:00:00+00:00,125.52,127.18,124.22,126.46,36017661,120.1790211695,121.7683868096,118.9343372345,121.0790233995,36017661,0.0,1.0
MSFT,2019-05-08 00:00:00+00:00,125.51,126.37,124.75,125.44,28418996,120.1694466777,120.9928529732,119.4417853004,120.1024252351,28418996,0.0,1.0
MSFT,2019-05-09 00:00:00+00:00,125.5,125.79,123.57,124.29,27235835,120.1598721859,120.4375324483,118.3119952671,119.0013586772,27235835,0.0,1.0
MSFT,2019-05-10 00:00:00+00:00,127.13,127.93,123.82,124.91,30915084,121.7205143506,122.4864736952,118.5513575622,119.5949771693,30915084,0.0,1.0
MSFT,2019-05-13 00:00:00+00:00,123.35,125.55,123.04,124.11,33944923,118.1013564473,120.207744645,117.8045472012,118.8290178247,33944923,0.0,1.0
MSFT,2019-05-14 00:00:00+00:00,124.73,125.88,123.7,123.87,25266315,119.4226363167,120.5237028746,118.4364636606,118.5992300213,25266315,0.0,1.0
MSFT,2019-05-15 00:00:00+00:00,126.02,126.71,123.7,124.26,24722708,121.0981723831,121.7612237951,118.8687821281,119.4069108104,24722708,0.46,1.0
MSFT,2019-05-16 00:00:00+00:00,128.93,129.38,126.46,126.75,30112216,123.8945196425,124.3269444765,121.5209877763,121.7996615581,30112216,0.0,1.0
MSFT,2019-05-17 00:00:00+00:00,128.07,130.46,127.92,128.31,25770539,123.0681077377,125.3647640779,122.9239661264,123.2987343158,25770539,0.0,1.0
MSFT,2019-05-20 00:00:00+00:00,126.22,127.59,125.76,126.52,23706934,121.2903611982,122.6068545815,120.8483269235,121.5786444208,23706934,0.0,1.0
MSFT,2019-05-21 00:00:00+00:00,126.9,127.53,126.58,127.43,15293260,121.9438031694,122.5491979369,121.6363010653,122.4531035294,15293260,0.0,1.0
MSFT,2019-05-22 00:00:00+00:00,127.67,128.24,126.52,126.62,15396485,122.6837301075,123.2314682305,121.5786444208,121.6747388283,15396485,0.0,1.0
MSFT,2019-05-23 00:00:00+00:00,126.18,126.29,124.74,126.2,23603810,121.2519234351,121.3576272834,119.8681639666,121.2711423166,23603810,0.0,1.0
MSFT,2019-05-24 00:00:00+00:00,126.24,127.42,125.97,126.91,14123358,121.3095800797,122.4434940886,121.0501251793,121.9534126102,14123358,0.0,1.0
MSFT,2019-05-28 00:00:00+00:00,126.16,128.0,126.05,126.98,23128359,121.2327045536,123.0008416524,121.1270007053,122.0206786955,23128359,0.0,1.0
MSFT,2019-05-29 00:00:00+00:00,124.94,125.39,124.04,125.38,22763140,120.0603527816,120.4927776156,119.1955031138,120.4831681748,22763140,0.0,1.0
MSFT,2019-05-30 00:00:00+00:00,125.73,125.76,124.78,125.26,16829613,120.8194986012,120.8483269235,119.9066017296,120.3678548858,16829613,0.0,1.0
MSFT,2019-05-31 00:00:00+00:00,123.68,124.62,123.32,124.23,26646769,118.8495632466,119.7528506775,118.5036233795,119.3780824881,26646769,0.0,1.0
MSFT,2019-06-03 00:00:00+00:00,119.84,124.37,119.01,123.85,37983637,115.159537997,119.5126146587,114.3619544145,119.0129237394,37983637,0.0,1.0
MSFT,2019-06-04 00:00:00+00:00,123.16,123.28,120.65,121.28,29382642,118.3498723274,118.4651856165,115.9379026981,116.5432974656,29382642,0.0,1.0
MSFT,2019-06-05 00:00:00+00:00,125.83,125.87,124.21,124.95,24926140,120.9155930087,120.9540307718,119.3588636066,120.0699622224,24926140,0.0,1.0
MSFT,2019-06-06 00:00:00+00:00,127.82,127.97,125.6,126.44,21458961,122.8278717188,122.9720133301,120.6945758714,121.5017688947,21458961,0.0,1.0
MSFT,2019-06-07 00:00:00+00:00,131.4,132.25,128.26,129.19,33885588,126.2680515088,127.0848539729,123.250687112,124.1443651021,33885588,0.0,1.0
MSFT,2019-06-10 00:00:00+00:00,132.6,134.08,132.0,132.4,26477098,127.4211843993,128.8433816309,126.844617954,127.2289955842,26477098,0.0,1.0
MSFT,2019-06-11 00:00:00+00:00,132.1,134.24,131.28,133.88,23913731,126.9407123616,128.9971326829,126.1527382197,128.6511928158,23913731,0.0,1.0
MSFT,2019-06-12 00:00:00+00:00,131.49,131.97,130.71,131.4,17092464,126.3545364756,126.8157896318,125.6050000967,126.2680515088,17092464,0.0,1.0
MSFT,2019-06-13 00:00:00+00:00,132.32,133.0,131.56,131.98,17200848,127.1521200582,127.8055620294,126.4218025608,126.8253990725,17200848,0.0,1.0
MSFT,2019-06-14 00:00:00+00:00,132.45,133.79,131.64,132.26,17821703,127.277042788,128.564707849,126.4986780869,127.0944634136,17821703,0.0,1.0
MSFT,2019-06-17 00:00:00+00:00,132.85,133.73,132.53,132.63,14517785,127.6614204181,128.5070512045,127.353918314,127.4500127215,14517785,0.0,1.0
MSFT,2019-06-18 00:00:00+00:00,135.16,135.24,133.57,134.19,25934458,129.8812012323,129.9580767583,128.3533001524,128.9490854792,25934458,0.0,1.0
MSFT,2019-06-19 00:00:00+00:00,135.69,135.93,133.81,135.0,23744441,130.3905015923,130.6211281704,128.5839267305,129.7274501803,23744441,0.0,1.0
MSFT,2019-06-20 00:00:00+00:00,136.95,137.66,135.72,137.45,33042592,131.6012911273,132.2835614208,130.4193299145,132.081763165,33042592,0.0,1.0
MSFT,2019-06-21 00:00:00+00:00,136.97,137.73,136.46,136.58,36727892,131.6205100088,132.3508275061,131.1304285303,131.2457418194,36727892,0.0,1.0
MSFT,2019-06-24 00:00:00+00:00,137.78,138.4,137.0,137.0,20628841,132.3988747099,132.9946600366,131.6493383311,131.6493383311,20628841,0.0,1.0
MSFT,2019-06-25 00:00:00+00:00,133.43,137.59,132.73,137.25,33327420,128.2187679819,132.2162953356,127.5461071291,131.8895743499,33327420,0.0,1.0
MSFT,2019-06-26 00:00:00+00:00,133.93,135.74,133.6,134.35,23657745,128.6992400196,130.4385487961,128.3821284747,129.1028365312,23657745,0.0,1.0
MSFT,2019-06-27 00:00:00+00:00,134.15,134.71,133.51,134.14,16557482,128.9106477162,129.4487763984,128.2956435079,128.9010382754,16557482,0.0,1.0
MSFT,2019-06-28 00:00:00+00:00,133.96,134.6,133.16,134.57,30042969,128.7280683418,129.3430725501,127.9593130815,129.3142442278,30042969,0.0,1.0
MSFT,2019-07-01 00:00:00+00:00,135.68,136.7,134.97,136.63,22654160,130.3808921515,131.3610551084,129.698621858,131.2937890232,22654160,0.0,1.0
MSFT,2019-07-02 00:00:00+00:00,136.58,136.59,135.34,136.12,15237843,131.2457418194,131.2553512602,130.0541711659,130.8037075447,15237843,0.0,1.0
MSFT,2019-07-03 00:00:00+00:00,137.46,137.74,136.29,136.8,13629296,132.0913726058,132.3604369469,130.9670680375,131.457149516,13629296,0.0,1.0
MSFT,2019-07-05 00:00:00+00:00,137.06,137.33,135.72,135.94,18141140,131.7069949756,131.966449876,130.4193299145,130.6307376111,18141140,0.0,1.0
MSFT,2019-07-08 00:00:00+00:00,136.96,137.1,135.37,136.4,16779748,131.6109005681,131.7454327386,130.0829994882,131.0727718858,16779748,0.0,1.0
MSFT,2019-07-09 00:00:00+00:00,136.46,136.97,135.8,136.0,19953097,131.1304285303,131.6205100088,130.4962054406,130.6883942557,19953097,0.0,1.0
MSFT,2019-07-10 00:00:00+00:00,137.85,138.58,137.02,137.13,24204362,132.4661407952,133.1676299702,131.6685572126,131.7742610609,24204362,0.0,1.0
MSFT,2019-07-11 00:00:00+00:00,138.4,139.22,137.87,138.2,22327942,132.9946600366,133.7826341785,132.4853596767,132.8024712216,22327942,0.0,1.0
MSFT,2019-07-12 00:00:00+00:00,138.9,139.13,138.01,138.85,18936832,133.4751320743,133.6961492117,132.6198918472,133.4270848706,18936832,0.0,1.0
MSFT,2019-07-15 00:00:00+00:00,138.9,139.54,138.46,139.44,16651457,133.4751320743,134.0901362826,133.0523166812,133.9940418751,16651457,0.0,1.0
MSFT,2019-07-16 00:00:00+00:00,137.08,139.05,136.52,138.96,22726128,131.7262138571,133.6192736857,131.1880851749,133.5327887189,22726128,0.0,1.0
MSFT,2019-07-17 00:00:00+00:00,136.27,137.93,136.22,137.7,20210956,130.947849156,132.5430163212,130.8998019523,132.3219991839,20210956,0.0,1.0
MSFT,2019-07-18 00:00:00+00:00,136.42,136.62,134.67,135.55,30808707,131.0919907673,131.2841795824,129.4103386354,130.2559694217,30808707,0.0,1.0
MSFT,2019-07-19 00:00:00+00:00,136.62,140.67,136.45,140.22,48992364,131.2841795824,135.1760030878,131.1208190896,134.7435782539,48992364,0.0,1.0
MSFT,2019-07-22 00:00:00+00:00,138.43,139.19,137.33,137.41,25080760,133.0234883589,133.7538058562,131.966449876,132.043325402,25080760,0.0,1.0
MSFT,2019-07-23 00:00:00+00:00,139.29,139.99,138.03,139.76,18034589,133.8499002638,134.5225611165,132.6391107287,134.3015439792,18034589,0.0,1.0
MSFT,2019-07-24 00:00:00+00:00,140.72,140.74,138.85,138.9,20738275,135.2240502916,135.2432691731,133.4270848706,133.4751320743,20738275,0.0,1.0
MSFT,2019-07-25 00:00:00+00:00,140.19,140.61,139.3215,140.43,18356859,134.7147499316,135.1183464433,133.8801700021,134.9453765097,18356859,0.0,1.0
MSFT,2019-07-26 00:00:00+00:00,141.34,141.68,140.3,140.37,19037600,135.8198356183,136.146556604,134.8204537799,134.8877198652,19037600,0.0,1.0
MSFT,2019-07-29 00:00:00+00:00,141.03,141.51,139.37,141.5,16605870,135.521942955,135.9831961112,133.9267757898,135.9735866704,16605870,0.0,1.0
MSFT,2019-07-30 00:00:00+00:00,140.35,141.22,139.8,140.14,16846528,134.8685009837,135.7045223293,134.3399817422,134.6667027279,16846528,0.0,1.0
MSFT,2019-07-31 00:00:00+00:00,136.27,140.49,135.08,140.33,38598786,130.947849156,135.0030331542,129.8043257063,134.8492821022,38598786,0.0,1.0
MSFT,2019-08-01 00:00:00+00:00,138.06,140.94,136.93,137.0,40557502,132.667939051,135.4354579882,131.5820722458,131.6493383311,40557502,0.0,1.0
MSFT,2019-08-02 00:00:00+00:00,136.9,138.32,135.26,138.09,30791624,131.5532439235,132.9177845106,129.9772956399,132.6967673733,30791624,0.0,1.0
MSFT,2019-08-05 00:00:00+00:00,132.21,133.93,130.78,133.3,42749551,127.0464162099,128.6992400196,125.672266182,128.0938452521,42749551,0.0,1.0
MSFT,2019-08-06 00:00:00+00:00,134.69,135.68,133.21,133.8,32696651,129.4295575169,130.3808921515,128.0073602853,128.5743172898,32696651,0.0,1.0
MSFT,2019-08-07 00:00:00+00:00,135.28,135.65,131.83,133.79,33414539,129.9965145214,130.3520638293,126.6812574612,128.564707849,33414539,0.0,1.0
MSFT,2019-08-08 00:00:00+00:00,138.89,138.99,135.93,136.6,27496508,133.4655226336,133.5616170411,130.6211281704,131.2649607009,27496508,0.0,1.0
MSFT,2019-08-09 00:00:00+00:00,137.71,139.38,136.46,138.61,23466701,132.3316086246,133.9363852305,131.1304285303,133.1964582925,23466701,0.0,1.0
MSFT,2019-08-12 00:00:00+00:00,135.79,137.86,135.24,137.07,20484348,130.4865959998,132.4757502359,129.9580767583,131.7166044163,20484348,0.0,1.0
MSFT,2019-08-13 00:00:00+00:00,138.6,138.8,135.0,136.05,25496593,133.1868488517,133.3790376668,129.7274501803,130.7364414594,25496593,0.0,1.0
MSFT,2019-08-14 00:00:00+00:00,133.98,136.92,133.67,136.36,32527251,129.189321498,132.0241968914,128.8904060654,131.484220626,32527251,0.46,1.0
MSFT,2019-08-15 00:00:00+00:00,133.68,134.58,132.25,134.39,28125416,128.9000484987,129.7678674967,127.5211805353,129.5846612638,28125416,0.0,1.0
MSFT,2019-08-16 00:00:00+00:00,136.13,136.46,134.72,134.88,25026151,131.2624446598,131.5806449591,129.902861563,130.057140496,25026151,0.0,1.0
MSFT,2019-08-19 00:00:00+00:00,138.41,138.55,136.89,137.85,24370543,133.4609194547,133.5959135211,131.9952695915,132.9209431893,24370543,0.0,1.0
MSFT,2019-08-20 00:00:00+00:00,137.26,138.71,137.24,138.21,21188998,132.352039624,133.750192454,132.3327547573,133.2680707885,21188998,0.0,1.0
MSFT,2019-08-21 00:00:00+00:00,138.79,139.49,138.0,138.55,14982314,133.8273319205,134.5023022523,133.065579689,133.5959135211,14982314,0.0,1.0
MSFT,2019-08-22 00:00:00+00:00,137.78,139.2,136.29,138.66,18709662,132.8534461561,134.2226716863,131.4167235928,133.7019802875,18709662,0.0,1.0
MSFT,2019-08-23 00:00:00+00:00,133.39,138.35,132.8,137.19,38515386,128.6204179327,133.4030648548,128.0515143673,132.2845425908,38515386,0.0,1.0
MSFT,2019-08-26 00:00:00+00:00,135.45,135.56,133.9,134.99,20325271,130.6067591947,130.7128259611,129.1121820315,130.1632072624,20325271,0.0,1.0
MSFT,2019-08-27 00:00:00+00:00,135.74,136.72,134.66,136.39,23115635,130.8863897607,131.8313482252,129.8450069632,131.5131479259,23115635,0.0,1.0
MSFT,2019-08-28 00:00:00+00:00,135.56,135.76,133.55,134.88,17343042,130.7128259611,130.9056746273,128.7746968657,130.057140496,17343042,0.0,1.0
MSFT,2019-08-29 00:00:00+00:00,138.12,138.44,136.91,137.25,20179716,133.1812888887,133.4898467546,132.0145544581,132.3423971907,20179716,0.0,1.0
MSFT,2019-08-30 00:00:00+00:00,137.86,139.18,136.27,139.15,23946123,132.9305856226,134.2033868196,131.3974387262,134.1744595197,23946123,0.0,1.0
MSFT,2019-09-03 00:00:00+00:00,136.04,137.2,135.7,136.61,18880773,131.17566276,132.2941850241,130.8478200275,131.7252814588,18880773,0.0,1.0
MSFT,2019-09-04 00:00:00+00:00,137.63,137.69,136.48,137.3,18015310,132.7088096565,132.7666642563,131.5999298257,132.3906093572,18015310,0.0,1.0
MSFT,2019-09-05 00:00:00+00:00,140.05,140.38,138.76,139.11,26119520,135.0422785177,135.3604788169,133.7984046206,134.1358897865,26119520,0.0,1.0
MSFT,2019-09-06 00:00:00+00:00,139.1,140.18,138.2,140.03,20824504,134.1262473531,135.1676301507,133.2584283552,135.0229936511,20824504,0.0,1.0
MSFT,2019-09-09 00:00:00+00:00,137.52,139.75,136.46,139.59,25773932,132.60274289,134.7530055183,131.5806449591,134.5987265854,25773932,0.0,1.0
MSFT,2019-09-10 00:00:00+00:00,136.08,136.89,134.51,136.8,28903378,131.2142324933,131.9952695915,129.7003704635,131.9084876917,28903378,0.0,1.0
MSFT,2019-09-11 00:00:00+00:00,136.12,136.27,135.09,135.91,24726117,131.2528022265,131.3974387262,130.2596315955,131.050311127,24726117,0.0,1.0
MSFT,2019-09-12 00:00:00+00:00,137.52,138.42,136.87,137.85,27009981,132.60274289,133.470561888,131.9759847248,132.9209431893,27009981,0.0,1.0
MSFT,2019-09-13 00:00:00+00:00,137.32,138.06,136.57,137.78,23363057,132.4098942238,133.1234342888,131.6867117255,132.8534461561,23363057,0.0,1.0
MSFT,2019-09-16 00:00:00+00:00,136.33,136.7,135.66,135.83,16731440,131.4552933261,131.8120633586,130.8092502942,130.9731716605,16731440,0.0,1.0
